Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 1106,District 18,Instrument 2,3056,1
Hospital 1106,District 20,Instrument 2,24444,1
Hospital 1106,District 20,Instrument 3,5760,1
Hospital 1106,District 20,Instrument 7,2325,1
Hospital 1106,District 41,Instrument 2,1560,1
Hospital 1106,District 41,Instrument 3,1380,1
Hospital 1106,District 41,Instrument 5,18480,1
Hospital 1108,District 13,Instrument 2,15312,1
Hospital 1108,District 13,Instrument 5,9363,1
Hospital 1108,District 20,Instrument 2,14692,1
Hospital 1108,District 20,Instrument 3,6036,1
Hospital 1108,District 41,Instrument 2,6000,1
Hospital 1108,District 41,Instrument 3,3120,1
Hospital 1110,District 17,Instrument 2,24919,1
Hospital 1110,District 20,Instrument 3,552,1
Hospital 1110,District 34,Instrument 2,4296,1
Hospital 1110,District 34,Instrument 3,2658,1
Hospital 1110,District 34,Instrument 4,144,1
Hospital 1110,District 4,Instrument 2,30240,1
Hospital 1110,District 41,Instrument 2,2580,1
Hospital 1110,District 41,Instrument 3,4395,1
Hospital 1110,District 44,Instrument 2,174960,1
Hospital 1110,District 50,Instrument 2,5076,1
Hospital 1110,District 8,Instrument 2,28387,1
Hospital 1111,District 13,Instrument 2,586235,1
Hospital 1111,District 13,Instrument 3,379782,1
Hospital 1111,District 13,Instrument 4,252192,1
Hospital 1111,District 13,Instrument 5,66240,1
Hospital 1111,District 13,Instrument 8,1268,1
Hospital 1111,District 17,Instrument 2,13426,1
Hospital 1111,District 17,Instrument 4,420,1
Hospital 1111,District 20,Instrument 2,5304,1
Hospital 1111,District 20,Instrument 3,16368,1
Hospital 1111,District 28,Instrument 3,2520,1
Hospital 1111,District 28,Instrument 4,40080,1
Hospital 1111,District 28,Instrument 5,30060,1
Hospital 1111,District 32,Instrument 5,120,1
Hospital 1111,District 34,Instrument 2,420,1
Hospital 1111,District 34,Instrument 3,240,1
Hospital 1111,District 41,Instrument 2,18036,1
Hospital 1111,District 41,Instrument 3,9612,1
Hospital 1111,District 41,Instrument 5,7560,1
Hospital 1111,District 50,Instrument 2,27540,1
Hospital 1111,District 50,Instrument 5,90000,1
Hospital 1111,District 50,Instrument 7,5337,1
Hospital 1111,District 8,Instrument 2,6432,1
Hospital 1113,District 13,Instrument 3,366,1
Hospital 1113,District 13,Instrument 5,10430,1
Hospital 1113,District 20,Instrument 2,42405,1
Hospital 1113,District 20,Instrument 3,35466,1
Hospital 1113,District 20,Instrument 7,3276,1
Hospital 1113,District 29,Instrument 2,24102,1
Hospital 1113,District 29,Instrument 5,1500,1
Hospital 1113,District 50,Instrument 5,98795,1
Hospital 1114,District 18,Instrument 7,1756,1
Hospital 1114,District 20,Instrument 2,9803,1
Hospital 1114,District 20,Instrument 3,5665,1
Hospital 1114,District 20,Instrument 7,702,1
Hospital 1114,District 28,Instrument 2,16170,1
Hospital 1114,District 28,Instrument 3,16980,1
Hospital 1115,District 50,Instrument 2,1814,1
Hospital 1116,District 13,Instrument 2,3825,1
Hospital 1116,District 15,Instrument 2,1350,1
Hospital 1116,District 15,Instrument 3,372,1
Hospital 1116,District 28,Instrument 2,10056,1
Hospital 1116,District 28,Instrument 3,5424,1
Hospital 1116,District 39,Instrument 2,19303,1
Hospital 1116,District 39,Instrument 7,3981,1
Hospital 1116,District 50,Instrument 7,74373,1
Hospital 1120,District 39,Instrument 2,346,1
Hospital 1120,District 39,Instrument 7,206,1
Hospital 1121,District 10,Instrument 7,162828,1
Hospital 1121,District 13,Instrument 2,22410,1
Hospital 1121,District 13,Instrument 3,23023,1
Hospital 1121,District 13,Instrument 4,11511,1
Hospital 1121,District 13,Instrument 5,22740,1
Hospital 1121,District 15,Instrument 2,55080,1
Hospital 1121,District 15,Instrument 3,44292,1
Hospital 1121,District 15,Instrument 5,15780,1
Hospital 1121,District 15,Instrument 7,12720,1
Hospital 1121,District 18,Instrument 2,300733,1
Hospital 1121,District 18,Instrument 5,1052,1
Hospital 1121,District 19,Instrument 2,26354,1
Hospital 1121,District 20,Instrument 2,31248,1
Hospital 1121,District 20,Instrument 3,20970,1
Hospital 1121,District 28,Instrument 2,23914,1
Hospital 1121,District 28,Instrument 3,23136,1
Hospital 1121,District 28,Instrument 4,22491,1
Hospital 1121,District 32,Instrument 2,80154,1
Hospital 1121,District 32,Instrument 3,40044,1
Hospital 1121,District 32,Instrument 4,3780,1
Hospital 1121,District 32,Instrument 5,54654,1
Hospital 1121,District 32,Instrument 8,14840,1
Hospital 1121,District 34,Instrument 2,10939,1
Hospital 1121,District 34,Instrument 3,11575,1
Hospital 1121,District 34,Instrument 4,3288,1
Hospital 1121,District 34,Instrument 5,1950,1
Hospital 1121,District 34,Instrument 7,15508,1
Hospital 1121,District 34,Instrument 8,906,1
Hospital 1121,District 35,Instrument 2,595421,1
Hospital 1121,District 39,Instrument 2,138544,1
Hospital 1121,District 39,Instrument 4,674,1
Hospital 1121,District 39,Instrument 7,94257,1
Hospital 1121,District 41,Instrument 2,140724,1
Hospital 1121,District 41,Instrument 3,155340,1
Hospital 1121,District 41,Instrument 5,37518,1
Hospital 1121,District 41,Instrument 8,20040,1
Hospital 1121,District 48,Instrument 7,12852,1
Hospital 1121,District 48,Instrument 8,1950,1
Hospital 1121,District 50,Instrument 2,66293,1
Hospital 1121,District 50,Instrument 3,181838,1
Hospital 1121,District 50,Instrument 5,178007,1
Hospital 1121,District 50,Instrument 7,13099,1
Hospital 1123,District 28,Instrument 2,48000,1
Hospital 1123,District 28,Instrument 3,29779,1
Hospital 1123,District 32,Instrument 2,3900,1
Hospital 1123,District 32,Instrument 3,1854,1
Hospital 1123,District 32,Instrument 5,647,1
Hospital 1123,District 41,Instrument 2,10947,1
Hospital 1123,District 41,Instrument 3,16800,1
Hospital 1123,District 50,Instrument 2,9912,1
Hospital 1124,District 17,Instrument 2,4306,1
Hospital 1124,District 17,Instrument 3,957,1
Hospital 1124,District 29,Instrument 2,80091,1
Hospital 1124,District 29,Instrument 3,1631,1
Hospital 1124,District 39,Instrument 2,16850,1
Hospital 1124,District 50,Instrument 3,55175,1
Hospital 1124,District 50,Instrument 4,62949,1
Hospital 1126,District 18,Instrument 7,537005,1
Hospital 1126,District 34,Instrument 2,24831,1
Hospital 1126,District 34,Instrument 3,13788,1
Hospital 1126,District 34,Instrument 4,5448,1
Hospital 1126,District 34,Instrument 5,900,1
Hospital 1126,District 34,Instrument 7,39000,1
Hospital 1126,District 50,Instrument 7,3387,1
Hospital 1127,District 20,Instrument 2,1607,1
Hospital 1127,District 20,Instrument 3,1379,1
Hospital 1128,District 12,Instrument 2,2277000,1
Hospital 1128,District 12,Instrument 3,398310,1
Hospital 1128,District 12,Instrument 8,34950,1
Hospital 1128,District 13,Instrument 2,802480,1
Hospital 1128,District 13,Instrument 3,247286,1
Hospital 1128,District 13,Instrument 4,295296,1
Hospital 1128,District 13,Instrument 5,184949,1
Hospital 1128,District 20,Instrument 2,75600,1
Hospital 1128,District 20,Instrument 3,51888,1
Hospital 1128,District 28,Instrument 2,48000,1
Hospital 1128,District 28,Instrument 3,10170,1
Hospital 1128,District 32,Instrument 3,26676,1
Hospital 1128,District 34,Instrument 2,16236,1
Hospital 1128,District 34,Instrument 3,15193,1
Hospital 1128,District 34,Instrument 4,198,1
Hospital 1128,District 34,Instrument 5,660,1
Hospital 1128,District 34,Instrument 7,1200,1
Hospital 1128,District 39,Instrument 2,543,1
Hospital 1128,District 4,Instrument 2,63000,1
Hospital 1128,District 41,Instrument 3,125340,1
Hospital 1128,District 44,Instrument 2,96000,1
Hospital 1128,District 44,Instrument 3,6156,1
Hospital 1128,District 48,Instrument 2,20400,1
Hospital 1128,District 48,Instrument 3,5904,1
Hospital 1128,District 50,Instrument 3,21480,1
Hospital 1128,District 8,Instrument 2,2700,1
Hospital 1129,District 10,Instrument 2,231568,1
Hospital 1129,District 15,Instrument 2,40930,1
Hospital 1129,District 15,Instrument 3,192854,1
Hospital 1129,District 15,Instrument 5,19500,1
Hospital 1129,District 18,Instrument 2,69354,1
Hospital 1129,District 19,Instrument 2,23254,1
Hospital 1129,District 20,Instrument 2,35184,1
Hospital 1129,District 20,Instrument 3,495283,1
Hospital 1129,District 25,Instrument 2,85500,1
Hospital 1129,District 29,Instrument 2,113258,1
Hospital 1129,District 29,Instrument 3,7200,1
Hospital 1129,District 29,Instrument 5,9184,1
Hospital 1129,District 35,Instrument 2,106470,1
Hospital 1129,District 39,Instrument 2,2453,1
Hospital 1129,District 4,Instrument 2,35496,1
Hospital 1129,District 44,Instrument 2,39996,1
Hospital 1129,District 44,Instrument 3,11088,1
Hospital 1129,District 49,Instrument 2,16200,1
Hospital 1129,District 50,Instrument 2,182893,1
Hospital 1129,District 50,Instrument 3,201308,1
Hospital 1129,District 7,Instrument 2,15000,1
Hospital 113,District 50,Instrument 2,1174,1
Hospital 113,District 50,Instrument 3,3431,1
Hospital 1130,District 10,Instrument 2,1754,1
Hospital 1130,District 13,Instrument 2,31406,1
Hospital 1130,District 13,Instrument 3,103636,1
Hospital 1130,District 13,Instrument 5,16536,1
Hospital 1130,District 20,Instrument 2,1115,1
Hospital 1130,District 20,Instrument 3,1485,1
Hospital 1130,District 32,Instrument 5,1200,1
Hospital 1130,District 39,Instrument 2,95057,1
Hospital 1130,District 44,Instrument 2,878704,1
Hospital 1130,District 44,Instrument 3,570,1
Hospital 1131,District 10,Instrument 2,79869,1
Hospital 1131,District 12,Instrument 2,235080,1
Hospital 1131,District 13,Instrument 2,452146,1
Hospital 1131,District 13,Instrument 3,132279,1
Hospital 1131,District 15,Instrument 2,12960,1
Hospital 1131,District 17,Instrument 2,16392,1
Hospital 1131,District 18,Instrument 2,121179,1
Hospital 1131,District 19,Instrument 2,8880,1
Hospital 1131,District 20,Instrument 2,228633,1
Hospital 1131,District 20,Instrument 3,50129,1
Hospital 1131,District 20,Instrument 7,19250,1
Hospital 1131,District 25,Instrument 2,71820,1
Hospital 1131,District 25,Instrument 3,2856,1
Hospital 1131,District 28,Instrument 2,2924760,1
Hospital 1131,District 28,Instrument 3,354201,1
Hospital 1131,District 28,Instrument 4,45960,1
Hospital 1131,District 32,Instrument 2,24000,1
Hospital 1131,District 34,Instrument 2,14040,1
Hospital 1131,District 34,Instrument 3,9048,1
Hospital 1131,District 34,Instrument 5,7200,1
Hospital 1131,District 35,Instrument 2,74160,1
Hospital 1131,District 37,Instrument 2,234360,1
Hospital 1131,District 39,Instrument 2,24479,1
Hospital 1131,District 39,Instrument 7,21351,1
Hospital 1131,District 4,Instrument 2,49560,1
Hospital 1131,District 41,Instrument 2,36696,1
Hospital 1131,District 41,Instrument 3,124125,1
Hospital 1131,District 41,Instrument 5,35557,1
Hospital 1131,District 48,Instrument 2,30360,1
Hospital 1131,District 50,Instrument 2,159240,1
Hospital 1131,District 50,Instrument 3,158880,1
Hospital 1132,District 12,Instrument 3,386,1
Hospital 1132,District 13,Instrument 2,225269,1
Hospital 1132,District 13,Instrument 3,1157,1
Hospital 1132,District 20,Instrument 2,29347,1
Hospital 1132,District 20,Instrument 3,10098,1
Hospital 1132,District 28,Instrument 2,330,1
Hospital 1132,District 28,Instrument 3,729,1
Hospital 1133,District 13,Instrument 3,37683,1
Hospital 1133,District 20,Instrument 2,28212,1
Hospital 1133,District 20,Instrument 3,63654,1
Hospital 1133,District 3,Instrument 2,6192,1
Hospital 1133,District 7,Instrument 2,25488,1
Hospital 1136,District 13,Instrument 2,960,1
Hospital 1136,District 15,Instrument 3,4320,1
Hospital 1136,District 20,Instrument 2,666,1
Hospital 1136,District 20,Instrument 3,67292,1
Hospital 1136,District 32,Instrument 3,26796,1
Hospital 1136,District 32,Instrument 5,18000,1
Hospital 1137,District 34,Instrument 2,16603,1
Hospital 1137,District 34,Instrument 3,15617,1
Hospital 1137,District 34,Instrument 4,630,1
Hospital 1137,District 34,Instrument 7,4980,1
Hospital 1137,District 34,Instrument 8,540,1
Hospital 1138,District 13,Instrument 2,80916,1
Hospital 1138,District 13,Instrument 3,32229,1
Hospital 1138,District 13,Instrument 5,16995,1
Hospital 1138,District 15,Instrument 2,10236,1
Hospital 1138,District 3,Instrument 2,9180,1
Hospital 1138,District 32,Instrument 2,1231,1
Hospital 1138,District 32,Instrument 3,1056,1
Hospital 1138,District 34,Instrument 2,24637,1
Hospital 1138,District 34,Instrument 3,1325,1
Hospital 1138,District 34,Instrument 4,641,1
Hospital 1138,District 34,Instrument 5,3300,1
Hospital 1138,District 34,Instrument 7,1200,1
Hospital 1138,District 35,Instrument 2,49488,1
Hospital 1138,District 37,Instrument 2,1044,1
Hospital 1138,District 39,Instrument 2,18462,1
Hospital 1138,District 41,Instrument 2,9371,1
Hospital 1138,District 41,Instrument 3,12071,1
Hospital 1138,District 41,Instrument 5,19200,1
Hospital 1138,District 44,Instrument 2,4278,1
Hospital 1138,District 44,Instrument 3,30017,1
Hospital 1138,District 48,Instrument 2,25227,1
Hospital 1138,District 48,Instrument 3,5222,1
Hospital 1138,District 8,Instrument 2,4670,1
Hospital 1139,District 13,Instrument 2,57996,1
Hospital 1139,District 13,Instrument 3,117138,1
Hospital 1139,District 20,Instrument 2,47722,1
Hospital 1139,District 20,Instrument 3,3616,1
Hospital 114,District 13,Instrument 2,19650,1
Hospital 114,District 50,Instrument 2,1374,1
Hospital 114,District 50,Instrument 3,785,1
Hospital 1142,District 20,Instrument 2,7899,1
Hospital 1142,District 20,Instrument 3,6475,1
Hospital 1144,District 13,Instrument 2,135000,1
Hospital 1144,District 13,Instrument 3,11400,1
Hospital 1145,District 13,Instrument 2,6698,1
Hospital 1145,District 28,Instrument 5,19103,1
Hospital 1145,District 28,Instrument 7,615050,1
Hospital 1146,District 20,Instrument 2,804,1
Hospital 1148,District 13,Instrument 2,30600,1
Hospital 1148,District 13,Instrument 3,69360,1
Hospital 115,District 13,Instrument 2,312325,1
Hospital 115,District 13,Instrument 3,12690,1
Hospital 115,District 17,Instrument 2,4828,1
Hospital 115,District 20,Instrument 2,27474,1
Hospital 115,District 20,Instrument 3,5610,1
Hospital 115,District 28,Instrument 2,60246,1
Hospital 115,District 28,Instrument 3,54000,1
Hospital 115,District 28,Instrument 7,71040,1
Hospital 115,District 34,Instrument 2,59838,1
Hospital 115,District 34,Instrument 3,3988,1
Hospital 115,District 34,Instrument 4,1420,1
Hospital 115,District 34,Instrument 5,6000,1
Hospital 115,District 4,Instrument 2,699736,1
Hospital 115,District 50,Instrument 2,81529,1
Hospital 115,District 50,Instrument 3,5715,1
Hospital 115,District 8,Instrument 2,85800,1
Hospital 1150,District 13,Instrument 2,11990,1
Hospital 1150,District 15,Instrument 2,450,1
Hospital 1150,District 20,Instrument 2,1200,1
Hospital 1150,District 20,Instrument 3,480,1
Hospital 1150,District 41,Instrument 2,4200,1
Hospital 1150,District 41,Instrument 3,4200,1
Hospital 1151,District 13,Instrument 2,6734,1
Hospital 1151,District 13,Instrument 3,5568,1
Hospital 1151,District 13,Instrument 8,1920,1
Hospital 1151,District 20,Instrument 2,483209,1
Hospital 1151,District 20,Instrument 3,141159,1
Hospital 1151,District 20,Instrument 7,264,1
Hospital 1151,District 20,Instrument 8,128362,1
Hospital 1153,District 20,Instrument 2,1001,1
Hospital 1154,District 50,Instrument 2,208873,1
Hospital 1154,District 50,Instrument 3,137769,1
Hospital 1154,District 50,Instrument 5,238414,1
Hospital 1154,District 50,Instrument 7,691056,1
Hospital 1155,District 12,Instrument 2,194400,1
Hospital 1155,District 13,Instrument 2,131220,1
Hospital 1155,District 15,Instrument 2,55218,1
Hospital 1155,District 15,Instrument 3,180,1
Hospital 1155,District 20,Instrument 2,17310,1
Hospital 1155,District 20,Instrument 3,20400,1
Hospital 1155,District 3,Instrument 2,111150,1
Hospital 1155,District 32,Instrument 2,57114,1
Hospital 1155,District 34,Instrument 2,50649,1
Hospital 1155,District 34,Instrument 3,3306,1
Hospital 1155,District 34,Instrument 4,636,1
Hospital 1155,District 35,Instrument 2,205950,1
Hospital 1155,District 36,Instrument 2,3240,1
Hospital 1155,District 4,Instrument 2,203184,1
Hospital 1155,District 41,Instrument 2,145566,1
Hospital 1155,District 41,Instrument 3,13428,1
Hospital 1155,District 44,Instrument 2,2087988,1
Hospital 1155,District 48,Instrument 2,31464,1
Hospital 1155,District 49,Instrument 2,36090,1
Hospital 1155,District 9,Instrument 2,75264,1
Hospital 1157,District 41,Instrument 3,3591,1
Hospital 1157,District 41,Instrument 5,46104,1
Hospital 1157,District 41,Instrument 8,532291,1
Hospital 116,District 13,Instrument 2,103080,1
Hospital 116,District 13,Instrument 3,39828,1
Hospital 116,District 13,Instrument 5,22500,1
Hospital 116,District 28,Instrument 2,35856,1
Hospital 116,District 28,Instrument 3,13557,1
Hospital 116,District 28,Instrument 4,9288,1
Hospital 116,District 28,Instrument 5,13566,1
Hospital 116,District 28,Instrument 7,19700,1
Hospital 116,District 50,Instrument 2,23801,1
Hospital 116,District 50,Instrument 3,4554,1
Hospital 116,District 8,Instrument 2,4763,1
Hospital 1160,District 13,Instrument 2,241422,1
Hospital 1160,District 13,Instrument 3,35235,1
Hospital 1160,District 13,Instrument 5,9996,1
Hospital 1160,District 34,Instrument 2,22260,1
Hospital 1160,District 34,Instrument 3,2460,1
Hospital 1160,District 34,Instrument 4,6864,1
Hospital 1161,District 15,Instrument 2,2016,1
Hospital 1161,District 15,Instrument 3,180,1
Hospital 1161,District 18,Instrument 2,753,1
Hospital 1161,District 34,Instrument 2,20409,1
Hospital 1161,District 34,Instrument 3,1486,1
Hospital 1163,District 10,Instrument 2,116953,1
Hospital 1163,District 13,Instrument 2,5400,1
Hospital 1163,District 13,Instrument 3,1247,1
Hospital 1163,District 15,Instrument 2,188484,1
Hospital 1163,District 15,Instrument 3,20062,1
Hospital 1163,District 15,Instrument 7,3900,1
Hospital 1163,District 16,Instrument 2,35947,1
Hospital 1163,District 18,Instrument 7,7527,1
Hospital 1163,District 19,Instrument 5,45000,1
Hospital 1163,District 20,Instrument 2,980830,1
Hospital 1163,District 20,Instrument 3,454248,1
Hospital 1163,District 21,Instrument 7,61080,1
Hospital 1163,District 28,Instrument 4,56886,1
