Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average
Hospital 567,Region 5,District 25,Instrument 3,28,26,25,26,26,26,17,17,17,17,0,0,225.00,18.75,21.00,28,0,79.00,78.00,51.00,17.00,26.33,26.00,17.00,5.67,157.00,26.17,68.00,13.43
Hospital 567,Region 5,District 28,Instrument 1,47,53,58,52,61,71,67,63,68,62,73,0,675.00,56.25,61.50,73,0,158.00,184.00,198.00,135.00,52.67,61.33,66.00,45.00,342.00,57.00,333.00,57.71
Hospital 567,Region 5,District 28,Instrument 2,4862,3972,4102,4898,5628,4449,4558,3569,3803,3970,4676,3609,52096.00,4341.33,4275.50,5628,3569,12936.00,14975.00,11930.00,12255.00,4312.00,4991.67,3976.67,4085.00,27911.00,4651.83,24185.00,4090.57
Hospital 567,Region 5,District 28,Instrument 3,163,163,163,163,163,197,192,193,187,190,184,212,2170.00,180.83,185.50,212,163,489.00,523.00,572.00,586.00,163.00,174.33,190.67,195.33,1012.00,168.67,1158.00,193.57
Hospital 567,Region 5,District 28,Instrument 4,149,131,137,137,137,137,126,123,125,54,60,0,1316.00,109.67,128.50,149,0,417.00,411.00,374.00,114.00,139.00,137.00,124.67,38.00,828.00,138.00,488.00,89.29
Hospital 567,Region 5,District 28,Instrument 6,36,48,198,89,206,39,471,143,235,215,225,0,1905.00,158.75,170.50,471,0,282.00,334.00,849.00,440.00,94.00,111.33,283.00,146.67,616.00,102.67,1289.00,189.71
Hospital 567,Region 5,District 29,Instrument 1,1069,839,3127,0,0,0,0,0,0,0,0,0,5035.00,419.58,0.00,3127,0,5035.00,0.00,0.00,0.00,1678.33,0.00,0.00,0.00,5035.00,839.17,0.00,0.00
Hospital 567,Region 5,District 29,Instrument 2,10685,8392,31272,9978,8688,7755,9704,6495,8297,8134,109815,16647,235862.00,19655.17,9196.00,109815,6495,50349.00,26421.00,24496.00,134596.00,16783.00,8807.00,8165.33,44865.33,76770.00,12795.00,159092.00,23835.29
Hospital 567,Region 5,District 29,Instrument 3,684,673,1463,607,619,599,470,442,445,469,2946,594,10011.00,834.25,603.00,2946,442,2820.00,1825.00,1357.00,4009.00,940.00,608.33,452.33,1336.33,4645.00,774.17,5366.00,852.14
Hospital 567,Region 5,District 29,Instrument 4,4250,3491,547,2650,2715,5995,2916,2233,1958,1443,17123,2105,47426.00,3952.17,2682.50,17123,547,8288.00,11360.00,7107.00,20671.00,2762.67,3786.67,2369.00,6890.33,19648.00,3274.67,27778.00,4824.71
Hospital 567,Region 5,District 29,Instrument 5,94,28,29,96,103,109,110,433,107,103,169,109,1490.00,124.17,105.00,433,28,151.00,308.00,650.00,381.00,50.33,102.67,216.67,127.00,459.00,76.50,1031.00,162.86
Hospital 567,Region 5,District 29,Instrument 8,0,0,0,0,0,0,0,2582,0,0,0,0,2582.00,215.17,0.00,2582,0,0.00,0.00,2582.00,0.00,0.00,0.00,860.67,0.00,0.00,0.00,2582.00,368.86
Hospital 567,Region 5,District 35,Instrument 2,4,15,13,7,11,15,12,12,12,12,12,12,137.00,11.42,12.00,15,4,32.00,33.00,36.00,36.00,10.67,11.00,12.00,12.00,65.00,10.83,72.00,12.43
Hospital 567,Region 5,District 37,Instrument 3,0,0,0,0,0,0,44,23,29,23,23,23,165.00,13.75,11.50,44,0,0.00,0.00,96.00,69.00,0.00,0.00,32.00,23.00,0.00,0.00,165.00,23.57
Hospital 567,Region 5,District 39,Instrument 1,15,12,12,12,12,15,12,14,15,12,14,14,159.00,13.25,13.00,15,12,39.00,39.00,41.00,40.00,13.00,13.00,13.67,13.33,78.00,13.00,81.00,13.71
Hospital 567,Region 5,District 39,Instrument 2,245,189,190,194,190,253,204,237,244,194,228,234,2602.00,216.83,216.00,253,189,624.00,637.00,685.00,656.00,208.00,212.33,228.33,218.67,1261.00,210.17,1341.00,227.71
Hospital 567,Region 5,District 39,Instrument 4,18,18,18,18,18,18,25,26,23,27,24,25,258.00,21.50,20.50,27,18,54.00,54.00,74.00,76.00,18.00,18.00,24.67,25.33,108.00,18.00,150.00,24.00
Hospital 567,Region 5,District 42,Instrument 2,675,959,677,603,745,559,847,874,1517,1000,573,895,9924.00,827.00,796.00,1517,559,2311.00,1907.00,3238.00,2468.00,770.33,635.67,1079.33,822.67,4218.00,703.00,5706.00,895.00
Hospital 568,Region 1,District 12,Instrument 2,3408,3663,3717,2678,3565,4036,3570,3685,3768,4384,3912,4347,44733.00,3727.75,3701.00,4384,2678,10788.00,10279.00,11023.00,12643.00,3596.00,3426.33,3674.33,4214.33,21067.00,3511.17,23666.00,3957.43
Hospital 568,Region 1,District 12,Instrument 3,729,523,483,497,479,481,420,495,431,422,477,0,5437.00,453.08,480.00,729,0,1735.00,1457.00,1346.00,899.00,578.33,485.67,448.67,299.67,3192.00,532.00,2245.00,389.43
Hospital 568,Region 1,District 13,Instrument 1,636,664,628,631,474,0,0,0,0,0,0,0,3033.00,252.75,0.00,664,0,1928.00,1105.00,0.00,0.00,642.67,368.33,0.00,0.00,3033.00,505.50,0.00,0.00
Hospital 568,Region 1,District 13,Instrument 2,27615,26470,21580,25700,20874,17563,18601,15785,11991,19570,20196,15833,241778.00,20148.17,19883.00,27615,11991,75665.00,64137.00,46377.00,55599.00,25221.67,21379.00,15459.00,18533.00,139802.00,23300.33,101976.00,17077.00
Hospital 568,Region 1,District 13,Instrument 3,6801,10313,4399,4329,3616,7198,8177,7145,9277,8459,10919,16307,96940.00,8078.33,7687.50,16307,3616,21513.00,15143.00,24599.00,35685.00,7171.00,5047.67,8199.67,11895.00,36656.00,6109.33,60284.00,9640.29
Hospital 568,Region 1,District 13,Instrument 4,13,3,0,0,0,0,0,0,0,0,0,0,16.00,1.33,0.00,13,0,16.00,0.00,0.00,0.00,5.33,0.00,0.00,0.00,16.00,2.67,0.00,0.00
Hospital 568,Region 1,District 13,Instrument 5,34,34,34,34,34,34,34,34,34,34,34,1940,2314.00,192.83,34.00,1940,34,102.00,102.00,102.00,2008.00,34.00,34.00,34.00,669.33,204.00,34.00,2110.00,306.29
Hospital 568,Region 1,District 13,Instrument 8,0,0,0,0,0,0,323,271,202,197,185,123,1301.00,108.42,61.50,323,0,0.00,0.00,796.00,505.00,0.00,0.00,265.33,168.33,0.00,0.00,1301.00,185.86
Hospital 568,Region 1,District 18,Instrument 1,1736,1728,1832,1893,1920,2030,2043,1643,1686,1612,1346,1304,20773.00,1731.08,1732.00,2043,1304,5296.00,5843.00,5372.00,4262.00,1765.33,1947.67,1790.67,1420.67,11139.00,1856.50,9634.00,1666.29
Hospital 568,Region 1,District 18,Instrument 2,15359,16075,16668,17276,18343,20490,21964,17185,16731,17314,17386,18098,212889.00,17740.75,17295.00,21964,15359,48102.00,56109.00,55880.00,52798.00,16034.00,18703.00,18626.67,17599.33,104211.00,17368.50,108678.00,18452.57
Hospital 568,Region 1,District 18,Instrument 3,0,2,3,4,2,26,26,1091,2204,1449,1185,1960,7952.00,662.67,26.00,2204,0,5.00,32.00,3321.00,4594.00,1.67,10.67,1107.00,1531.33,37.00,6.17,7915.00,1134.43
Hospital 568,Region 1,District 18,Instrument 4,263,325,209,178,91,79,60,0,0,0,0,0,1205.00,100.42,69.50,325,0,797.00,348.00,60.00,0.00,265.67,116.00,20.00,0.00,1145.00,190.83,60.00,19.86
Hospital 568,Region 1,District 18,Instrument 5,0,1,2,21,12,14,7,17,12,19,15,28,148.00,12.33,13.00,28,0,3.00,47.00,36.00,62.00,1.00,15.67,12.00,20.67,50.00,8.33,98.00,16.00
Hospital 568,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,231,-71,-951,1160,-78,291.00,24.25,0.00,1160,-951,0.00,0.00,160.00,131.00,0.00,0.00,53.33,43.67,0.00,0.00,291.00,41.57
Hospital 568,Region 1,District 18,Instrument 7,4468,4410,4465,6981,8891,6374,6378,6377,6373,6275,34117,6866,101975.00,8497.92,6375.50,34117,4410,13343.00,22246.00,19128.00,47258.00,4447.67,7415.33,6376.00,15752.67,35589.00,5931.50,66386.00,10394.29
Hospital 568,Region 1,District 19,Instrument 1,62,64,62,58,65,70,108,75,87,83,87,77,898.00,74.83,72.50,108,58,188.00,193.00,270.00,247.00,62.67,64.33,90.00,82.33,381.00,63.50,517.00,83.86
Hospital 568,Region 1,District 19,Instrument 2,665,543,572,594,580,620,583,575,439,478,451,389,6489.00,540.75,573.50,665,389,1780.00,1794.00,1597.00,1318.00,593.33,598.00,532.33,439.33,3574.00,595.67,2915.00,505.00
Hospital 568,Region 1,District 19,Instrument 7,113,187,172,161,92,0,0,0,0,0,0,0,725.00,60.42,0.00,187,0,472.00,253.00,0.00,0.00,157.33,84.33,0.00,0.00,725.00,120.83,0.00,0.00
Hospital 568,Region 1,District 2,Instrument 1,0,0,0,37,37,0,0,0,0,0,0,0,74.00,6.17,0.00,37,0,0.00,74.00,0.00,0.00,0.00,24.67,0.00,0.00,74.00,12.33,0.00,0.00
Hospital 568,Region 1,District 2,Instrument 8,292,361,370,366,371,371,371,371,270,274,361,361,4139.00,344.92,363.50,371,270,1023.00,1108.00,1012.00,996.00,341.00,369.33,337.33,332.00,2131.00,355.17,2008.00,339.86
Hospital 568,Region 1,District 20,Instrument 1,248,192,286,159,0,70,258,54,317,104,315,50,2053.00,171.08,175.50,317,0,726.00,229.00,629.00,469.00,242.00,76.33,209.67,156.33,955.00,159.17,1098.00,166.86
Hospital 568,Region 1,District 20,Instrument 2,3350,2587,3867,2148,4926,949,3488,732,4276,1400,4259,666,32648.00,2720.67,2968.50,4926,666,9804.00,8023.00,8496.00,6325.00,3268.00,2674.33,2832.00,2108.33,17827.00,2971.17,14821.00,2252.86
Hospital 568,Region 1,District 20,Instrument 3,3292,1383,3297,655,4763,657,3501,525,3377,367,3322,341,25480.00,2123.33,2337.50,4763,341,7972.00,6075.00,7403.00,4030.00,2657.33,2025.00,2467.67,1343.33,14047.00,2341.17,11433.00,1727.14
Hospital 568,Region 1,District 20,Instrument 6,1744,212,520,81,186,772,278,48,213,15,313,15,4397.00,366.42,212.50,1744,15,2476.00,1039.00,539.00,343.00,825.33,346.33,179.67,114.33,3515.00,585.83,882.00,236.29
Hospital 568,Region 1,District 20,Instrument 7,228,1222,209,1147,205,1208,133,1137,125,393,126,373,6506.00,542.17,300.50,1222,125,1659.00,2560.00,1395.00,892.00,553.00,853.33,465.00,297.33,4219.00,703.17,2287.00,499.29
Hospital 568,Region 1,District 28,Instrument 1,87,72,77,73,92,86,83,76,87,69,90,0,892.00,74.33,80.00,92,0,236.00,251.00,246.00,159.00,78.67,83.67,82.00,53.00,487.00,81.17,405.00,70.14
Hospital 568,Region 1,District 28,Instrument 2,1473,981,1022,983,1056,1669,1161,1049,1143,1021,1129,1667,14354.00,1196.17,1092.50,1669,981,3476.00,3708.00,3353.00,3817.00,1158.67,1236.00,1117.67,1272.33,7184.00,1197.33,7170.00,1262.71
Hospital 568,Region 1,District 28,Instrument 3,37,37,37,37,37,37,37,37,37,42,29,32,436.00,36.33,37.00,42,29,111.00,111.00,111.00,103.00,37.00,37.00,37.00,34.33,222.00,37.00,214.00,35.86
Hospital 568,Region 1,District 28,Instrument 5,726,661,652,474,563,591,526,489,529,516,580,0,6307.00,525.58,546.00,726,0,2039.00,1628.00,1544.00,1096.00,679.67,542.67,514.67,365.33,3667.00,611.17,2640.00,461.57
Hospital 568,Region 1,District 28,Instrument 6,-5,-78,101,-142,28,11,-777,-63,41,77,73,0,-734.00,-61.17,5.50,101,-777,18.00,-103.00,-799.00,150.00,6.00,-34.33,-266.33,50.00,-85.00,-14.17,-649.00,-91.14
Hospital 568,Region 1,District 3,Instrument 2,333,478,478,347,501,363,541,165,-230,320,297,243,3836.00,319.67,340.00,541,-230,1289.00,1211.00,476.00,860.00,429.67,403.67,158.67,286.67,2500.00,416.67,1336.00,242.71
Hospital 568,Region 1,District 32,Instrument 1,0,0,0,0,32,29,21,22,23,22,23,22,194.00,16.17,22.00,32,0,0.00,61.00,66.00,67.00,0.00,20.33,22.00,22.33,61.00,10.17,133.00,23.14
Hospital 568,Region 1,District 32,Instrument 2,1470,813,757,-30,810,662,401,749,646,538,673,533,8022.00,668.50,667.50,1470,-30,3040.00,1442.00,1796.00,1744.00,1013.33,480.67,598.67,581.33,4482.00,747.00,3540.00,600.29
Hospital 568,Region 1,District 32,Instrument 3,211,183,227,138,283,153,145,180,168,167,168,167,2190.00,182.50,168.00,283,138,621.00,574.00,493.00,502.00,207.00,191.33,164.33,167.33,1195.00,199.17,995.00,164.00
Hospital 568,Region 1,District 32,Instrument 4,43,19,1,0,0,0,0,0,0,0,0,0,63.00,5.25,0.00,43,0,63.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,63.00,10.50,0.00,0.00
Hospital 568,Region 1,District 32,Instrument 5,239,149,136,136,226,224,182,224,221,196,266,236,2435.00,202.92,222.50,266,136,524.00,586.00,627.00,698.00,174.67,195.33,209.00,232.67,1110.00,185.00,1325.00,221.29
Hospital 568,Region 1,District 34,Instrument 1,73,77,74,54,73,78,78,94,82,81,94,97,955.00,79.58,78.00,97,54,224.00,205.00,254.00,272.00,74.67,68.33,84.67,90.67,429.00,71.50,526.00,86.29
Hospital 568,Region 1,District 34,Instrument 2,2025,2198,2053,1732,1979,1931,2468,1692,2179,2227,1957,2078,24519.00,2043.25,2039.00,2468,1692,6276.00,5642.00,6339.00,6262.00,2092.00,1880.67,2113.00,2087.33,11918.00,1986.33,12601.00,2076.00
Hospital 568,Region 1,District 34,Instrument 3,84,84,84,90,84,84,81,81,104,95,98,99,1068.00,89.00,84.00,104,81,252.00,258.00,266.00,292.00,84.00,86.00,88.67,97.33,510.00,85.00,558.00,91.71
Hospital 568,Region 1,District 34,Instrument 4,39,27,49,51,36,54,46,34,0,0,0,0,336.00,28.00,35.00,54,0,115.00,141.00,80.00,0.00,38.33,47.00,26.67,0.00,256.00,42.67,80.00,19.14
Hospital 568,Region 1,District 34,Instrument 5,938,970,854,659,855,758,828,701,728,931,830,681,9733.00,811.08,829.00,970,659,2762.00,2272.00,2257.00,2442.00,920.67,757.33,752.33,814.00,5034.00,839.00,4699.00,779.57
Hospital 568,Region 1,District 34,Instrument 8,0,0,12,13,13,13,13,13,28,28,28,28,189.00,15.75,13.00,28,0,12.00,39.00,54.00,84.00,4.00,13.00,18.00,28.00,51.00,8.50,138.00,21.57
Hospital 568,Region 1,District 38,Instrument 2,348,333,333,0,722,682,358,254,332,334,290,375,4361.00,363.42,333.50,722,0,1014.00,1404.00,944.00,999.00,338.00,468.00,314.67,333.00,2418.00,403.00,1943.00,375.00
Hospital 568,Region 1,District 39,Instrument 1,24,25,25,29,28,28,163,181,189,182,183,80,1137.00,94.75,54.50,189,24,74.00,85.00,533.00,445.00,24.67,28.33,177.67,148.33,159.00,26.50,978.00,143.71
Hospital 568,Region 1,District 39,Instrument 2,391,415,420,475,465,470,2679,2987,3142,3031,3049,1328,18852.00,1571.00,901.50,3142,391,1226.00,1410.00,8808.00,7408.00,408.67,470.00,2936.00,2469.33,2636.00,439.33,16216.00,2383.71
Hospital 568,Region 1,District 39,Instrument 4,2,2,11,11,2,2,1185,1487,1349,1587,1982,1884,9504.00,792.00,598.00,1982,2,15.00,15.00,4021.00,5453.00,5.00,5.00,1340.33,1817.67,30.00,5.00,9474.00,1353.71
Hospital 568,Region 1,District 4,Instrument 2,4084,3631,1123,2983,3770,3321,2923,2802,3654,3136,2010,2517,35954.00,2996.17,3059.50,4084,1123,8838.00,10074.00,9379.00,7663.00,2946.00,3358.00,3126.33,2554.33,18912.00,3152.00,17042.00,2909.00
Hospital 568,Region 1,District 41,Instrument 1,605,584,649,401,529,529,566,599,611,670,687,632,7062.00,588.50,602.00,687,401,1838.00,1459.00,1776.00,1989.00,612.67,486.33,592.00,663.00,3297.00,549.50,3765.00,613.43
Hospital 568,Region 1,District 41,Instrument 2,18549,19075,17700,8646,17800,19313,24031,21679,22775,-32250,45797,12419,195534.00,16294.50,18812.00,45797,-32250,55324.00,45759.00,68485.00,25966.00,18441.33,15253.00,22828.33,8655.33,101083.00,16847.17,94451.00,16252.00
Hospital 568,Region 1,District 41,Instrument 3,11686,11686,11725,11110,11516,11432,10579,11296,13487,15472,11510,11662,143161.00,11930.08,11589.00,15472,10579,35097.00,34058.00,35362.00,38644.00,11699.00,11352.67,11787.33,12881.33,69155.00,11525.83,74006.00,12205.43
Hospital 568,Region 1,District 41,Instrument 5,148,185,148,223,253,159,242,234,240,234,234,230,2530.00,210.83,232.00,253,148,481.00,635.00,716.00,698.00,160.33,211.67,238.67,232.67,1116.00,186.00,1414.00,224.71
Hospital 568,Region 1,District 42,Instrument 2,808,337,693,647,1322,-71,681,690,677,673,462,519,7438.00,619.83,675.00,1322,-71,1838.00,1898.00,2048.00,1654.00,612.67,632.67,682.67,551.33,3736.00,622.67,3702.00,518.71
Hospital 568,Region 1,District 44,Instrument 2,2233,2236,748,666,768,832,831,723,811,899,1064,1034,12845.00,1070.42,831.50,2236,666,5217.00,2266.00,2365.00,2997.00,1739.00,755.33,788.33,999.00,7483.00,1247.17,5362.00,884.86
Hospital 568,Region 1,District 44,Instrument 3,653,607,159,171,0,0,0,0,0,0,0,0,1590.00,132.50,0.00,653,0,1419.00,171.00,0.00,0.00,473.00,57.00,0.00,0.00,1590.00,265.00,0.00,0.00
Hospital 568,Region 1,District 44,Instrument 7,15908,15925,1638,1595,1667,1393,1572,1573,1669,1620,1673,1584,47817.00,3984.75,1629.00,15925,1393,33471.00,4655.00,4814.00,4877.00,11157.00,1551.67,1604.67,1625.67,38126.00,6354.33,9691.00,1583.43
Hospital 568,Region 1,District 46,Instrument 2,118,116,130,10,10,49,2381,2051,2309,2206,2039,722,12141.00,1011.75,426.00,2381,10,364.00,69.00,6741.00,4967.00,121.33,23.00,2247.00,1655.67,433.00,72.17,11708.00,1679.57
Hospital 568,Region 1,District 46,Instrument 3,0,0,48,0,0,0,0,0,0,0,0,0,48.00,4.00,0.00,48,0,48.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,48.00,8.00,0.00,0.00
Hospital 568,Region 1,District 48,Instrument 1,525,368,368,346,551,553,844,661,645,619,468,293,6241.00,520.08,538.00,844,293,1261.00,1450.00,2150.00,1380.00,420.33,483.33,716.67,460.00,2711.00,451.83,3530.00,583.29
Hospital 568,Region 1,District 48,Instrument 2,3467,5467,3474,2755,2982,810,1869,2770,2084,2648,3013,1924,33263.00,2771.92,2762.50,5467,810,12408.00,6547.00,6723.00,7585.00,4136.00,2182.33,2241.00,2528.33,18955.00,3159.17,14308.00,2159.71
Hospital 568,Region 1,District 48,Instrument 3,19605,19471,18793,19835,17908,0,0,0,0,0,0,0,95612.00,7967.67,0.00,19835,0,57869.00,37743.00,0.00,0.00,19289.67,12581.00,0.00,0.00,95612.00,15935.33,0.00,0.00
Hospital 568,Region 1,District 48,Instrument 7,0,0,0,0,0,22586,23415,18526,16033,19165,20093,20500,140318.00,11693.17,17279.50,23415,0,0.00,22586.00,57974.00,59758.00,0.00,7528.67,19324.67,19919.33,22586.00,3764.33,117732.00,20045.43
Hospital 568,Region 1,District 5,Instrument 2,250,270,270,229,515,224,237,224,263,246,228,237,3193.00,266.08,241.50,515,224,790.00,968.00,724.00,711.00,263.33,322.67,241.33,237.00,1758.00,293.00,1435.00,237.00
Hospital 568,Region 1,District 50,Instrument 2,11593,14163,-7013,8630,15269,8084,21492,11724,14236,15334,23094,17525,154131.00,12844.25,14199.50,23094,-7013,18743.00,31983.00,47452.00,55953.00,6247.67,10661.00,15817.33,18651.00,50726.00,8454.33,103405.00,15927.00
Hospital 568,Region 1,District 50,Instrument 3,528,486,688,446,608,487,543,398,492,539,481,400,6096.00,508.00,489.50,688,398,1702.00,1541.00,1433.00,1420.00,567.33,513.67,477.67,473.33,3243.00,540.50,2853.00,477.14
Hospital 568,Region 1,District 50,Instrument 4,0,0,0,0,0,0,196,101,112,94,182,0,685.00,57.08,0.00,196,0,0.00,0.00,409.00,276.00,0.00,0.00,136.33,92.00,0.00,0.00,685.00,97.86
Hospital 568,Region 1,District 50,Instrument 5,0,0,20,0,0,0,0,0,0,0,0,0,20.00,1.67,0.00,20,0,20.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,20.00,3.33,0.00,0.00
Hospital 568,Region 1,District 52,Instrument 2,0,0,-1282,0,0,0,0,0,0,0,0,0,-1282.00,-106.83,0.00,0,-1282,-1282.00,0.00,0.00,0.00,-427.33,0.00,0.00,0.00,-1282.00,-213.67,0.00,0.00
Hospital 568,Region 1,District 52,Instrument 7,1282,1282,203,1662,0,1662,1662,0,0,1662,0,1108,10523.00,876.92,1195.00,1662,0,2767.00,3324.00,1662.00,2770.00,922.33,1108.00,554.00,923.33,6091.00,1015.17,4432.00,870.57
Hospital 568,Region 1,District 6,Instrument 2,0,0,0,0,14593,15507,15308,15555,15628,15889,15080,15874,123434.00,10286.17,15194.00,15889,0,0.00,30100.00,46491.00,46843.00,0.00,10033.33,15497.00,15614.33,30100.00,5016.67,93334.00,15548.71
Hospital 568,Region 1,District 8,Instrument 1,119,118,115,103,105,0,0,0,0,0,0,0,560.00,46.67,0.00,119,0,352.00,208.00,0.00,0.00,117.33,69.33,0.00,0.00,560.00,93.33,0.00,0.00
Hospital 568,Region 1,District 8,Instrument 2,851,842,823,734,751,856,739,676,736,802,847,788,9445.00,787.08,795.00,856,676,2516.00,2341.00,2151.00,2437.00,838.67,780.33,717.00,812.33,4857.00,809.50,4588.00,777.71
Hospital 568,Region 1,District 9,Instrument 2,0,0,1318,517,517,517,517,517,517,517,517,517,5971.00,497.58,517.00,1318,0,1318.00,1551.00,1551.00,1551.00,439.33,517.00,517.00,517.00,2869.00,478.17,3102.00,517.00
Hospital 569,Region 2,District 50,Instrument 2,0,0,0,0,0,0,0,5565,4022,3807,21979,25351,60724.00,5060.33,0.00,25351,0,0.00,0.00,9587.00,51137.00,0.00,0.00,3195.67,17045.67,0.00,0.00,60724.00,8674.86
Hospital 569,Region 2,District 50,Instrument 3,0,0,0,0,0,0,0,350,84,102,80,137,753.00,62.75,0.00,350,0,0.00,0.00,434.00,319.00,0.00,0.00,144.67,106.33,0.00,0.00,753.00,107.57
Hospital 57,Region 1,District 12,Instrument 2,0,0,0,0,0,0,0,0,256,401,1998,0,2655.00,221.25,0.00,1998,0,0.00,0.00,256.00,2399.00,0.00,0.00,85.33,799.67,0.00,0.00,2655.00,379.29
Hospital 57,Region 1,District 13,Instrument 1,58,65,52,51,50,0,0,0,0,0,0,0,276.00,23.00,0.00,65,0,175.00,101.00,0.00,0.00,58.33,33.67,0.00,0.00,276.00,46.00,0.00,0.00
Hospital 57,Region 1,District 13,Instrument 2,1489,1815,1210,1510,3129,2686,2836,2823,2462,2258,2449,3857,28524.00,2377.00,2455.50,3857,1210,4514.00,7325.00,8121.00,8564.00,1504.67,2441.67,2707.00,2854.67,11839.00,1973.17,16685.00,2767.29
Hospital 57,Region 1,District 13,Instrument 3,24,24,24,24,24,914,337,311,242,521,2389,2307,7141.00,595.08,276.50,2389,24,72.00,962.00,890.00,5217.00,24.00,320.67,296.67,1739.00,1034.00,172.33,6107.00,1003.00
Hospital 57,Region 1,District 13,Instrument 4,2116,1132,677,1191,744,0,0,0,0,0,0,0,5860.00,488.33,0.00,2116,0,3925.00,1935.00,0.00,0.00,1308.33,645.00,0.00,0.00,5860.00,976.67,0.00,0.00
Hospital 57,Region 1,District 13,Instrument 5,611,437,496,586,572,621,585,533,503,516,516,538,6514.00,542.83,535.50,621,437,1544.00,1779.00,1621.00,1570.00,514.67,593.00,540.33,523.33,3323.00,553.83,3191.00,544.57
Hospital 57,Region 1,District 13,Instrument 8,0,0,0,0,0,0,1,0,0,0,0,1,2.00,0.17,0.00,1,0,0.00,0.00,1.00,1.00,0.00,0.00,0.33,0.33,0.00,0.00,2.00,0.29
Hospital 57,Region 1,District 20,Instrument 1,0,152,0,113,0,159,0,144,0,140,0,126,834.00,69.50,56.50,159,0,152.00,272.00,144.00,266.00,50.67,90.67,48.00,88.67,424.00,70.67,410.00,81.29
Hospital 57,Region 1,District 20,Instrument 2,0,2045,0,1528,0,2152,0,1947,0,1893,0,1695,11260.00,938.33,764.00,2152,0,2045.00,3680.00,1947.00,3588.00,681.67,1226.67,649.00,1196.00,5725.00,954.17,5535.00,1098.14
Hospital 57,Region 1,District 20,Instrument 3,0,2073,0,2567,0,2112,0,2727,0,1756,0,2727,13962.00,1163.50,878.00,2727,0,2073.00,4679.00,2727.00,4483.00,691.00,1559.67,909.00,1494.33,6752.00,1125.33,7210.00,1331.71
Hospital 57,Region 1,District 20,Instrument 7,0,2704,0,2700,0,2693,0,3531,0,3500,0,3562,18690.00,1557.50,1346.50,3562,0,2704.00,5393.00,3531.00,7062.00,901.33,1797.67,1177.00,2354.00,8097.00,1349.50,10593.00,1898.00
Hospital 57,Region 1,District 35,Instrument 2,61,119,2193,1515,2101,1862,1631,1570,1570,1570,1570,1570,17332.00,1444.33,1570.00,2193,61,2373.00,5478.00,4771.00,4710.00,791.00,1826.00,1590.33,1570.00,7851.00,1308.50,9481.00,1620.43
Hospital 57,Region 1,District 39,Instrument 1,5,7,5,4,7,5,5,5,5,5,7,6,66.00,5.50,5.00,7,4,17.00,16.00,15.00,18.00,5.67,5.33,5.00,6.00,33.00,5.50,33.00,5.43
Hospital 57,Region 1,District 39,Instrument 2,79,110,72,71,109,86,82,79,83,86,116,98,1071.00,89.25,84.50,116,71,261.00,266.00,244.00,300.00,87.00,88.67,81.33,100.00,527.00,87.83,544.00,90.00
Hospital 57,Region 1,District 39,Instrument 4,14,14,14,14,14,14,14,15,14,14,14,19,174.00,14.50,14.00,19,14,42.00,42.00,43.00,47.00,14.00,14.00,14.33,15.67,84.00,14.00,90.00,14.86
Hospital 57,Region 1,District 44,Instrument 2,2926,3220,3458,3139,5331,4340,4451,5156,3945,4214,4149,4799,49128.00,4094.00,4181.50,5331,2926,9604.00,12810.00,13552.00,13162.00,3201.33,4270.00,4517.33,4387.33,22414.00,3735.67,26714.00,4436.29
Hospital 57,Region 1,District 44,Instrument 3,1758,1621,1761,2384,0,0,0,0,0,0,0,0,7524.00,627.00,0.00,2384,0,5140.00,2384.00,0.00,0.00,1713.33,794.67,0.00,0.00,7524.00,1254.00,0.00,0.00
